species,unique_gene_identifiers,other_gene_identifiers,gene_models,descriptions,annotations,sources
zma,dnt*-N1185A,dentN1185A|dnt*-1185A,,dented kernel|small dent in crown area; like dent corn but segregating on an otherwise nondent ear,,MaizeGDB
zma,o*-N1298,o*-1298|opaqueN1298,,dented kernel|small dent in crown area; like dent corn but segregating on an otherwise nondent ear,,MaizeGDB
zma,sh*-N887A,sh*-887A|shrunkenN887A,,dented kernel|small dent in crown area; like dent corn but segregating on an otherwise nondent ear,,MaizeGDB
zma,dib1,db1|dichotomously branched1|two-tassel,,dichotomously branched|plant split into 2 growing points at 4-8th node,,MaizeGDB
zma,c2|C2-Idf1(Active-1)|C2-Idfm|GRMZM2G422750|Zm00001d052673|uniprot=P24825|ncbi=100274415,colorless2|diffuse|Idf|IDP2144|IDP863|mpik(chs1a)|umc198|umc198(c2),GRMZM2G422750|Zm00001d052673,diffuse pericarp color|dilute pericarp color with P1-RR; sectors diffuse-edged rather than sharp,,MaizeGDB
zma,p1|P1-diff|GRMZM2G084799|Zm00001d028842|ncbi=542272,fv|gsy271(P)|npi281(P1)|npi370|npi370-p1|npi370(p1)|pericarp color1|phi095|php90281|sc271|umc185(p1)|ZmMYB3,GRMZM2G084799|Zm00001d028842,diffuse pericarp color|dilute pericarp color with P1-RR; sectors diffuse-edged rather than sharp,,MaizeGDB
zma,c1|c1-N1625|GRMZM2G005066|Zm00001d044975|uniprot=O40987|ncbi=100101514,colored aleurone1|gsy39(c1)|I|IDP2530|IDP2531|IDP2568|myb1|SC39|umc1809|umc1809a|umc205b|ZmMYB1,GRMZM2G005066|Zm00001d044975,dilute aleurone color|aleurone color diluted,,MaizeGDB
zma,c1|c1-N1625|GRMZM2G005066|Zm00001d044975|uniprot=O40987|ncbi=541757,colored aleurone1|gsy39(c1)|I|IDP2530|IDP2531|IDP2568|myb1|SC39|umc1809|umc1809a|umc205b|ZmMYB1,GRMZM2G005066|Zm00001d044975,dilute aleurone color|aleurone color diluted,,MaizeGDB
zma,c1|c1-N1625|GRMZM2G005066|Zm00001d044975|uniprot=P03568|ncbi=100101514,colored aleurone1|gsy39(c1)|I|IDP2530|IDP2531|IDP2568|myb1|SC39|umc1809|umc1809a|umc205b|ZmMYB1,GRMZM2G005066|Zm00001d044975,dilute aleurone color|aleurone color diluted,,MaizeGDB
zma,c1|c1-N1625|GRMZM2G005066|Zm00001d044975|uniprot=P03568|ncbi=541757,colored aleurone1|gsy39(c1)|I|IDP2530|IDP2531|IDP2568|myb1|SC39|umc1809|umc1809a|umc205b|ZmMYB1,GRMZM2G005066|Zm00001d044975,dilute aleurone color|aleurone color diluted,,MaizeGDB
zma,c1|c1-N1625|GRMZM2G005066|Zm00001d044975|uniprot=P10290|ncbi=100101514,colored aleurone1|gsy39(c1)|I|IDP2530|IDP2531|IDP2568|myb1|SC39|umc1809|umc1809a|umc205b|ZmMYB1,GRMZM2G005066|Zm00001d044975,dilute aleurone color|aleurone color diluted,,MaizeGDB
zma,c1|c1-N1625|GRMZM2G005066|Zm00001d044975|uniprot=P10290|ncbi=541757,colored aleurone1|gsy39(c1)|I|IDP2530|IDP2531|IDP2568|myb1|SC39|umc1809|umc1809a|umc205b|ZmMYB1,GRMZM2G005066|Zm00001d044975,dilute aleurone color|aleurone color diluted,,MaizeGDB
zma,c1|c1-N1625|GRMZM2G005066|Zm00001d044975|uniprot=P14980|ncbi=100101514,colored aleurone1|gsy39(c1)|I|IDP2530|IDP2531|IDP2568|myb1|SC39|umc1809|umc1809a|umc205b|ZmMYB1,GRMZM2G005066|Zm00001d044975,dilute aleurone color|aleurone color diluted,,MaizeGDB
zma,c1|c1-N1625|GRMZM2G005066|Zm00001d044975|uniprot=P14980|ncbi=541757,colored aleurone1|gsy39(c1)|I|IDP2530|IDP2531|IDP2568|myb1|SC39|umc1809|umc1809a|umc205b|ZmMYB1,GRMZM2G005066|Zm00001d044975,dilute aleurone color|aleurone color diluted,,MaizeGDB
zma,c1|c1-N1625|GRMZM2G005066|Zm00001d044975|uniprot=P14990|ncbi=100101514,colored aleurone1|gsy39(c1)|I|IDP2530|IDP2531|IDP2568|myb1|SC39|umc1809|umc1809a|umc205b|ZmMYB1,GRMZM2G005066|Zm00001d044975,dilute aleurone color|aleurone color diluted,,MaizeGDB
zma,c1|c1-N1625|GRMZM2G005066|Zm00001d044975|uniprot=P14990|ncbi=541757,colored aleurone1|gsy39(c1)|I|IDP2530|IDP2531|IDP2568|myb1|SC39|umc1809|umc1809a|umc205b|ZmMYB1,GRMZM2G005066|Zm00001d044975,dilute aleurone color|aleurone color diluted,,MaizeGDB
zma,c1|c1-N1625|GRMZM2G005066|Zm00001d044975|uniprot=Q91MF7|ncbi=100101514,colored aleurone1|gsy39(c1)|I|IDP2530|IDP2531|IDP2568|myb1|SC39|umc1809|umc1809a|umc205b|ZmMYB1,GRMZM2G005066|Zm00001d044975,dilute aleurone color|aleurone color diluted,,MaizeGDB
zma,c1|c1-N1625|GRMZM2G005066|Zm00001d044975|uniprot=Q91MF7|ncbi=541757,colored aleurone1|gsy39(c1)|I|IDP2530|IDP2531|IDP2568|myb1|SC39|umc1809|umc1809a|umc205b|ZmMYB1,GRMZM2G005066|Zm00001d044975,dilute aleurone color|aleurone color diluted,,MaizeGDB
zma,c1|c1-N1625|GRMZM2G005066|Zm00001d044975|uniprot=Q91MG1|ncbi=100101514,colored aleurone1|gsy39(c1)|I|IDP2530|IDP2531|IDP2568|myb1|SC39|umc1809|umc1809a|umc205b|ZmMYB1,GRMZM2G005066|Zm00001d044975,dilute aleurone color|aleurone color diluted,,MaizeGDB
zma,c1|c1-N1625|GRMZM2G005066|Zm00001d044975|uniprot=Q91MG1|ncbi=541757,colored aleurone1|gsy39(c1)|I|IDP2530|IDP2531|IDP2568|myb1|SC39|umc1809|umc1809a|umc205b|ZmMYB1,GRMZM2G005066|Zm00001d044975,dilute aleurone color|aleurone color diluted,,MaizeGDB
zma,c1|c1-N1625|GRMZM2G005066|Zm00001d044975|uniprot=Q9IGY6|ncbi=100101514,colored aleurone1|gsy39(c1)|I|IDP2530|IDP2531|IDP2568|myb1|SC39|umc1809|umc1809a|umc205b|ZmMYB1,GRMZM2G005066|Zm00001d044975,dilute aleurone color|aleurone color diluted,,MaizeGDB
zma,c1|c1-N1625|GRMZM2G005066|Zm00001d044975|uniprot=Q9IGY6|ncbi=541757,colored aleurone1|gsy39(c1)|I|IDP2530|IDP2531|IDP2568|myb1|SC39|umc1809|umc1809a|umc205b|ZmMYB1,GRMZM2G005066|Zm00001d044975,dilute aleurone color|aleurone color diluted,,MaizeGDB
zma,c2|c2-N1682|GRMZM2G422750|Zm00001d052673|uniprot=P24825|ncbi=100274415,colorless2|diffuse|Idf|IDP2144|IDP863|mpik(chs1a)|umc198|umc198(c2),GRMZM2G422750|Zm00001d052673,dilute aleurone color|aleurone color diluted,,MaizeGDB
zma,da1,dilute aleurone1,,dilute aleurone color|aleurone color diluted,,MaizeGDB
zma,in1|In1-D|GRMZM2G042733|Zm00001d019170|ncbi=103632119,basic helix-loop-helix protein A|intensifier1|pa*-brawn|umc1213,GRMZM2G042733|Zm00001d019170,dilute aleurone color|aleurone color diluted,,MaizeGDB
zma,cp3|cp3-N888A,collapsed kernel3|cp*-888A,,"discolored kernel|some variation of normal clear yellow or white color, as though stained reddish or brownish",,MaizeGDB
zma,cp*-N1294,collapsedN1294|cp*-1294,,"discolored kernel|some variation of normal clear yellow or white color, as though stained reddish or brownish",,MaizeGDB
zma,dek2|dek2-N1315A|GRMZM2G110851|Zm00001d034882|ncbi=103644333,defective kernel2|dsc*-1315A|dsc*-N1315A|pentatricopeptide repeat-containing protein At4g20090-like|ZmPPR080,GRMZM2G110851|Zm00001d034882,"discolored kernel|some variation of normal clear yellow or white color, as though stained reddish or brownish",,MaizeGDB
zma,dek25|dek25-MS2410,defective kernel25|sh*-1167A,,"discolored kernel|some variation of normal clear yellow or white color, as though stained reddish or brownish",,MaizeGDB
zma,dek31|dek31-N1130,defective kernel31|ptd*-1130|ptd*-N1130A,,"discolored kernel|some variation of normal clear yellow or white color, as though stained reddish or brownish",,MaizeGDB
zma,dek8|dek8-N1156,dcr*-1156|defective kernel8|sh*-1156A,,"discolored kernel|some variation of normal clear yellow or white color, as though stained reddish or brownish",,MaizeGDB
zma,dsc1|dsc1-3252::MuDR*|dsc1-MS2058|GRMZM2G117329|Zm00001d049871|ncbi=103653236,ADP-ribosylation factor GTPase-activating protein AGD3-like|dek*-2058|dek*-3252|dek-Mu*2058|discolored kernel1,GRMZM2G117329|Zm00001d049871,"discolored kernel|some variation of normal clear yellow or white color, as though stained reddish or brownish",,MaizeGDB
zma,dsc*-N749,discoloredN749|dsc*-749|rgh*-N749,,"discolored kernel|some variation of normal clear yellow or white color, as though stained reddish or brownish",,MaizeGDB
zma,gm*-N1312,germlessN1312|gm*-1312,,"discolored kernel|some variation of normal clear yellow or white color, as though stained reddish or brownish",,MaizeGDB
zma,gm*-N1390C,germlessN1390C|gm*-1390C,,"discolored kernel|some variation of normal clear yellow or white color, as though stained reddish or brownish",,MaizeGDB
zma,o*-N1368,o*-1368|opaqueN1368,,"discolored kernel|some variation of normal clear yellow or white color, as though stained reddish or brownish",,MaizeGDB
zma,ptd*-N1425A,dsc*-1425A|dscptd*-1425A|pittedN1425A|ptd*-1425A,,"discolored kernel|some variation of normal clear yellow or white color, as though stained reddish or brownish",,MaizeGDB
zma,ptd*-N901A,pittedN901A|ptd*-901A,,"discolored kernel|some variation of normal clear yellow or white color, as though stained reddish or brownish",,MaizeGDB
zma,dp*-4301-43,distal pale*-4301-43,,distal pale|seedling leaf tip virescent; white or pale green to green,,MaizeGDB
zma,dp*-8925,distal pale*-8925,,distal pale|seedling leaf tip virescent; white or pale green to green,,MaizeGDB
zma,ad2|ad2-N2356A,ad*-2356A|adherent2,,"distorted|general descriptive term indicating a disorganized growth habit, producing a seedling which has an irregular shape",,MaizeGDB
zma,ad*-N377B,ad*-377B|adherentN377B,,"distorted|general descriptive term indicating a disorganized growth habit, producing a seedling which has an irregular shape",,MaizeGDB
zma,ad*-N605B,ad*-605B|adherentN605B,,"distorted|general descriptive term indicating a disorganized growth habit, producing a seedling which has an irregular shape",,MaizeGDB
zma,ad*-N613B,ad*-613B|adherentN613B,,"distorted|general descriptive term indicating a disorganized growth habit, producing a seedling which has an irregular shape",,MaizeGDB
zma,ad*-N664,ad*-664|adherentN664,,"distorted|general descriptive term indicating a disorganized growth habit, producing a seedling which has an irregular shape",,MaizeGDB
zma,cr4|cr4-N411|cr4-N590C|cr4-N647|GRMZM2G051637|Zm00001d023425|uniprot=O24585|ncbi=542346,adherentN590|adherentN647|ad*-N411|ad*-N590C|ad*-N647|AY110360|CL2011_1|crinkly4|crinkly leaf|dap*-6143|PZA02095|rs128284103|ss196417309,GRMZM2G051637|Zm00001d023425,"distorted|general descriptive term indicating a disorganized growth habit, producing a seedling which has an irregular shape",,MaizeGDB
zma,dcl4|dcl4-1|dcl4-2|dcl4-4|dcl4-N766B|GRMZM2G024466|Zm00001d025830|ncbi=100381550,CL34281_1|dcl103|dicer-like 103|ragged3|rgd3|rgd*-766B|rgd*-N766B|shoot meristemless1|sml1,GRMZM2G024466|Zm00001d025830,"distorted|general descriptive term indicating a disorganized growth habit, producing a seedling which has an irregular shape",,MaizeGDB
zma,dcl4|dcl4-1|dcl4-2|dcl4-4|dcl4-N766B|GRMZM2G024466|Zm00001d025830|ncbi=103641838,CL34281_1|dcl103|dicer-like 103|ragged3|rgd3|rgd*-766B|rgd*-N766B|shoot meristemless1|sml1,GRMZM2G024466|Zm00001d025830,"distorted|general descriptive term indicating a disorganized growth habit, producing a seedling which has an irregular shape",,MaizeGDB
zma,dcl4|dcl4-1|dcl4-2|dcl4-4|dcl4-N766B|GRMZM2G050869|Zm00001d025830|ncbi=100381550,CL34281_1|dcl103|dicer-like 103|ragged3|rgd3|rgd*-766B|rgd*-N766B|shoot meristemless1|sml1,GRMZM2G050869|Zm00001d025830,"distorted|general descriptive term indicating a disorganized growth habit, producing a seedling which has an irregular shape",,MaizeGDB
zma,dcl4|dcl4-1|dcl4-2|dcl4-4|dcl4-N766B|GRMZM2G050869|Zm00001d025830|ncbi=103641838,CL34281_1|dcl103|dicer-like 103|ragged3|rgd3|rgd*-766B|rgd*-N766B|shoot meristemless1|sml1,GRMZM2G050869|Zm00001d025830,"distorted|general descriptive term indicating a disorganized growth habit, producing a seedling which has an irregular shape",,MaizeGDB
zma,dcl4|dcl4-1|dcl4-2|dcl4-4|dcl4-N766B|GRMZM2G050882|Zm00001d025830|ncbi=100381550,CL34281_1|dcl103|dicer-like 103|ragged3|rgd3|rgd*-766B|rgd*-N766B|shoot meristemless1|sml1,GRMZM2G050882|Zm00001d025830,"distorted|general descriptive term indicating a disorganized growth habit, producing a seedling which has an irregular shape",,MaizeGDB
zma,dcl4|dcl4-1|dcl4-2|dcl4-4|dcl4-N766B|GRMZM2G050882|Zm00001d025830|ncbi=103641838,CL34281_1|dcl103|dicer-like 103|ragged3|rgd3|rgd*-766B|rgd*-N766B|shoot meristemless1|sml1,GRMZM2G050882|Zm00001d025830,"distorted|general descriptive term indicating a disorganized growth habit, producing a seedling which has an irregular shape",,MaizeGDB
zma,dcl4|dcl4-1|dcl4-2|dcl4-4|dcl4-N766B|GRMZM2G160473|Zm00001d025830|ncbi=100381550,CL34281_1|dcl103|dicer-like 103|ragged3|rgd3|rgd*-766B|rgd*-N766B|shoot meristemless1|sml1,GRMZM2G160473|Zm00001d025830,"distorted|general descriptive term indicating a disorganized growth habit, producing a seedling which has an irregular shape",,MaizeGDB
zma,dcl4|dcl4-1|dcl4-2|dcl4-4|dcl4-N766B|GRMZM2G160473|Zm00001d025830|ncbi=103641838,CL34281_1|dcl103|dicer-like 103|ragged3|rgd3|rgd*-766B|rgd*-N766B|shoot meristemless1|sml1,GRMZM2G160473|Zm00001d025830,"distorted|general descriptive term indicating a disorganized growth habit, producing a seedling which has an irregular shape",,MaizeGDB
zma,gl13|gl13-N1478B|GRMZM2G118243|Zm00001d039631|ncbi=100384030,CER5 homolog|gl19|glossy13,GRMZM2G118243|Zm00001d039631,"distorted|general descriptive term indicating a disorganized growth habit, producing a seedling which has an irregular shape",,MaizeGDB
zma,nl2|Nl2-N1445,narrow leaf2|Nl*-1445|Rgd*-1445|Rgd2,,"distorted|general descriptive term indicating a disorganized growth habit, producing a seedling which has an irregular shape",,MaizeGDB
zma,o15|o15-N1117,mo2|modifier of o2|o*-N1117|opaque endosperm15,,"distorted|general descriptive term indicating a disorganized growth habit, producing a seedling which has an irregular shape",,MaizeGDB
zma,rdr6|rdr6-1|rdr6-2|GRMZM2G082437|Zm00001d040988|ncbi=100274261,ZmRDR6b,GRMZM2G082437|Zm00001d040988,"distorted|general descriptive term indicating a disorganized growth habit, producing a seedling which has an irregular shape",,MaizeGDB
zma,rdr6|rdr6-1|rdr6-2|GRMZM2G145201|Zm00001d040988|ncbi=100274261,ZmRDR6b,GRMZM2G145201|Zm00001d040988,"distorted|general descriptive term indicating a disorganized growth habit, producing a seedling which has an irregular shape",,MaizeGDB
zma,smp*-N706A,small plantN706A|smp*-706A,,"distorted|general descriptive term indicating a disorganized growth habit, producing a seedling which has an irregular shape",,MaizeGDB
zma,baf1|baf1-IL|GRMZM2G072274|Zm00001d045427|ncbi=100304287,barren stalk fastigiate1|ba^s|ba-s|ba*-s,GRMZM2G072274|Zm00001d045427,distorted culm,,MaizeGDB
zma,gn1|Gn1-DS|Gn1-R|GRMZM2G452178|Zm00001d007842|uniprot=P56662|ncbi=100283277,gnarley1|homeobox protein rough sheath 1|knox4|pge16a(knox4)|ZmHB61,GRMZM2G452178|Zm00001d007842,distorted culm,,MaizeGDB
zma,drl2|drl2-Mo17|drl2-tdsgR22D08|GRMZM2G102218|Zm00001d048083|ncbi=100502185,C2C2-YABBY-transcription factor 7|dlo2|drooping leaf ortholog2|yab7|ZmDL2,GRMZM2G102218|Zm00001d048083,droopy leaves|leaves exhibit droopiness and increased angle,,MaizeGDB
zma,ifa1|drl1-Ds|drl1-R|ifa1-R|GRMZM2G088309|Zm00001d028216|ncbi=100282346,C2C2-YABBY transcription factor|C2C2-YABBY-transcription factor 2|dlo1|drl1|drooping leaf1|drooping leaf ortholog1|indeterminate floral apex1|not under control1|nuc1|PCO142391|PCO142391(11)|yab2|ZmDL1,GRMZM2G088309|Zm00001d028216,droopy leaves|leaves exhibit droopiness and increased angle,,MaizeGDB
zma,cpps2|an2-m::Ds|GRMZM2G044481|Zm00001d029648|ncbi=542165,an2|anther ear2|gnp_QCB6b03|gpm843|kaurene synthase2|ZmAffx.12.1|ZmAn2|ZmCPS1|ZmCPS3,GRMZM2G044481|Zm00001d029648,drought susceptible,,MaizeGDB
zma,gl6|GRMZM2G139786|Zm00001d041578|ncbi=103650536,glossy6,GRMZM2G139786|Zm00001d041578,drought susceptible,,MaizeGDB
zma,nactf25|nactf25-MITE|GRMZM2G127379|Zm00001d023294|ncbi=100502408,nac25|ZmNAC111,GRMZM2G127379|Zm00001d023294,drought susceptible,,MaizeGDB
zma,prh12|Prh12-ZHENG653|GRMZM2G177386|Zm00001d038846|ncbi=100285004,pco092707|pco092707(520)|PHM2108|PP2C4 2C-type protein phosphatase protein|PZA01468|rs130444556|rs55625585|ss196416494|ZmOrphan249|ZmPP2C4|ZmPP2C-A10,GRMZM2G177386|Zm00001d038846,drought susceptible,,MaizeGDB
zma,ufgt2|ufgt2-mu1019540|ufgt2-mu1054263|GRMZM2G117878|Zm00001d019256|ncbi=100280143,cytokinin-N-glucosyltransferase 1|IDP247|IDP718|UDP-glycosyltransferase 76C1,GRMZM2G117878|Zm00001d019256,drought susceptible,,MaizeGDB
zma,vpp5|vpp5-Shen5003|GRMZM2G170927|Zm00001d046591|ncbi=100280334,vacuolar proton pump5|vacuolar-type H+-pyrophosphatase (H+-PPase)|ZmVPP1,GRMZM2G170927|Zm00001d046591,drought susceptible,,MaizeGDB
zma,prh12|prh12-338|GRMZM2G177386|Zm00001d038846|ncbi=100285004,pco092707|pco092707(520)|PHM2108|PP2C4 2C-type protein phosphatase protein|PZA01468|rs130444556|rs55625585|ss196416494|ZmOrphan249|ZmPP2C4|ZmPP2C-A10,GRMZM2G177386|Zm00001d038846,drought tolerant,,MaizeGDB
zma,vpp5|Vpp5-CIMBL55|Vpp5-CIMBL70|Vpp5-CIMBL91|GRMZM2G170927|Zm00001d046591|ncbi=100280334,vacuolar proton pump5|vacuolar-type H+-pyrophosphatase (H+-PPase)|ZmVPP1,GRMZM2G170927|Zm00001d046591,drought tolerant,,MaizeGDB
zma,du1|du1-8501|du1-PS1|du1-PS2|du1-PS3|du1-PS4|du1-PS5|du1-PS6|du1-R1178|du1-R2197|du1-R2339|du1-R2370::Mu1|du1-R2649|du1-r4059|du1-ref|GRMZM2G141399|Zm00001d000002|ncbi=541657,CL1800_1b|dull endosperm1|ha2|ham|high amylose2|ssIII|starch synthase III|ZmSSIIIa,GRMZM2G141399|Zm00001d000002,"dull endosperm|dull, glassy texture of endosperm",,MaizeGDB
zma,su2|su2-0203|GRMZM2G348551|Zm00001d037234|ncbi=542481,"IDP202|IDP584|soluble starch synthase 2-3, chloroplastic/amyloplastic|SSIIa|STSII-1|sugary2|zSTSII-1",GRMZM2G348551|Zm00001d037234,"dull endosperm|dull, glassy texture of endosperm",,MaizeGDB
zma,an1|an1-1744|an1-93W1189|GRMZM2G081554|Zm00001d032961|ncbi=542253,an1.5|an2.6|anther ear1|copalyl diphosphate synthase1|cpps1|cps1|rs131175334|ss196414714|ZmCPS2,GRMZM2G081554|Zm00001d032961,"dwarf plant|short, compact, broad leaves, andromonoecious; responds to gibberellins",,MaizeGDB
zma,brd1|brd1-lil|brd1-lil1-2|GRMZM2G103773|Zm00001d033180|ncbi=100193331,brassinosteroid-deficient dwarf1|cytochrome P450 CYP85A1|defective seedling GG11|des11|des*-11|des*-24|des*-GG11|des*-GG24|lil1|lilliputian1|tiny plant*-8446|ty*-8446,GRMZM2G103773|Zm00001d033180,"dwarf plant|short, compact, broad leaves, andromonoecious; responds to gibberellins",,MaizeGDB
zma,d1|d1-3286|d1-4|d1-6016|d1-6039|d1-an2|d1-d*-2|d1-N339|d1-N446|d1-SGL|GRMZM2G036340|Zm00001d039634|ncbi=100280117,bnlg1447|dwarf plant1|ga3ox1|ga3ox2|gibberellin 3-oxidase2|qPH3.1|Zea mays GA 3-oxidase 1 (D1)|ZmGA3ox1|ZmGA3ox2,GRMZM2G036340|Zm00001d039634,"dwarf plant|short, compact, broad leaves, andromonoecious; responds to gibberellins",,MaizeGDB
zma,d1|d1-3286|d1-4|d1-6016|d1-6039|d1-an2|d1-d*-2|d1-N339|d1-N446|d1-SGL|GRMZM2G036340|Zm00001d039634|ncbi=101202726,bnlg1447|dwarf plant1|ga3ox1|ga3ox2|gibberellin 3-oxidase2|qPH3.1|Zea mays GA 3-oxidase 1 (D1)|ZmGA3ox1|ZmGA3ox2,GRMZM2G036340|Zm00001d039634,"dwarf plant|short, compact, broad leaves, andromonoecious; responds to gibberellins",,MaizeGDB
zma,d10|D10|D10-N2428,D*-2428|dwarf plant10,,"dwarf plant|short, compact, broad leaves, andromonoecious; responds to gibberellins",,MaizeGDB
zma,d11|D11,,,"dwarf plant|short, compact, broad leaves, andromonoecious; responds to gibberellins",,MaizeGDB
zma,d12|d12-N203D,d*-203D|d*-N203D|dwarf12,,"dwarf plant|short, compact, broad leaves, andromonoecious; responds to gibberellins",,MaizeGDB
zma,d3|d3-015-12|d3-072-7|d3-1|d3-2(Mu)|d3-2::Mu8|d3-4|d3-5|d3-5588|d3-8004|d3-8054|d3-8201|d3-COOP|d3-d2|d3-d2-Harberd|d3-d2-Phillips|d3-d*-7|d3-N660B|d3-Xray|GRMZM2G093195|Zm00001d045563|uniprot=Q43246|ncbi=542580,d2|dwarf plant3|ZmKAO|ZmKAO1,GRMZM2G093195|Zm00001d045563,"dwarf plant|short, compact, broad leaves, andromonoecious; responds to gibberellins",,MaizeGDB
zma,d3|d3-015-12|d3-072-7|d3-1|d3-2(Mu)|d3-2::Mu8|d3-4|d3-5|d3-5588|d3-8004|d3-8054|d3-8201|d3-COOP|d3-d2|d3-d2-Harberd|d3-d2-Phillips|d3-d*-7|d3-N660B|d3-Xray|GRMZM2G093195|Zm00001d045563|uniprot=Q43246|ncbi= 542580,d2|dwarf plant3|ZmKAO|ZmKAO1,GRMZM2G093195|Zm00001d045563,"dwarf plant|short, compact, broad leaves, andromonoecious; responds to gibberellins",,MaizeGDB
zma,d*-3,dwarf candidate3,,"dwarf plant|short, compact, broad leaves, andromonoecious; responds to gibberellins",,MaizeGDB
zma,d*-3010,dwarf candidate3010,,"dwarf plant|short, compact, broad leaves, andromonoecious; responds to gibberellins",,MaizeGDB
zma,d*-3685,dwarf candidate3685,,"dwarf plant|short, compact, broad leaves, andromonoecious; responds to gibberellins",,MaizeGDB
zma,d*-4,dwarf candidate4,,"dwarf plant|short, compact, broad leaves, andromonoecious; responds to gibberellins",,MaizeGDB
zma,d5,dwarf plant5,,"dwarf plant|short, compact, broad leaves, andromonoecious; responds to gibberellins",,MaizeGDB
zma,d*-6,dwarf candidate6,,"dwarf plant|short, compact, broad leaves, andromonoecious; responds to gibberellins",,MaizeGDB
zma,d8|D8-1|D8-Mpl|D8-N1452|D8-N2023|D8-RP1023|GRMZM2G144744|Zm00001d033680|uniprot=Q9ST48|ncbi=100191728,DELLA protein DWARF8|dwarf plant8|gnp_AI770444b|gpm82b|miniplant1|mpl1|PCO148437|rs128285143|rs55625097|ss196414776|ZmGRAS8,GRMZM2G144744|Zm00001d033680,"dwarf plant|short, compact, broad leaves, andromonoecious; responds to gibberellins",,MaizeGDB
zma,d*-8,dwarf candidate8,,"dwarf plant|short, compact, broad leaves, andromonoecious; responds to gibberellins",,MaizeGDB
zma,d9|D9-N2319|GRMZM2G024973|Zm00001d013465|ncbi=100127531,D*-2319|D*-N2319|dwarf plant9|gnp_AI770444a|gpm82a|PZB00079|PZD00066|rs128285141|rs55625095|ss196414774|ZmGRAS44,GRMZM2G024973|Zm00001d013465,"dwarf plant|short, compact, broad leaves, andromonoecious; responds to gibberellins",,MaizeGDB
zma,d*-9,dwarf candidate9,,"dwarf plant|short, compact, broad leaves, andromonoecious; responds to gibberellins",,MaizeGDB
zma,des*-GG22,defective seedling GG22|des22,,"dwarf plant|short, compact, broad leaves, andromonoecious; responds to gibberellins",,MaizeGDB
zma,d*-GFS1994,dwarf candidate GFS1994,,"dwarf plant|short, compact, broad leaves, andromonoecious; responds to gibberellins",,MaizeGDB
zma,d*-N1352B,d*-1352B|dwarfN1352B,,"dwarf plant|short, compact, broad leaves, andromonoecious; responds to gibberellins",,MaizeGDB
zma,d*-N155B,d11|d*-155B|dwarf N155B,,"dwarf plant|short, compact, broad leaves, andromonoecious; responds to gibberellins",,MaizeGDB
zma,d*-N1883,d*-1883|dwarfN1883,,"dwarf plant|short, compact, broad leaves, andromonoecious; responds to gibberellins",,MaizeGDB
zma,d*-N210,d*-210|dwarfN210,,"dwarf plant|short, compact, broad leaves, andromonoecious; responds to gibberellins",,MaizeGDB
zma,d*-N394,d*-394|dwarfN394,,"dwarf plant|short, compact, broad leaves, andromonoecious; responds to gibberellins",,MaizeGDB
zma,d*-N454A,d*-454A|dwarfN454A,,"dwarf plant|short, compact, broad leaves, andromonoecious; responds to gibberellins",,MaizeGDB
zma,et*-N617,et*-617|etchedN617,,"dwarf plant|short, compact, broad leaves, andromonoecious; responds to gibberellins",,MaizeGDB
zma,lld1|Lld1,lethal dwarf1,,"dwarf plant|short, compact, broad leaves, andromonoecious; responds to gibberellins",,MaizeGDB
zma,na2|na2-N2374|GRMZM2G057000|Zm00001d014887|ncbi=542549,brassinosteroid biosynthesis-like|dwf1|DWF1 like1|dwfl1|nana plant2|pco076650|umc1389|Zmdwf1,GRMZM2G057000|Zm00001d014887,"dwarf plant|short, compact, broad leaves, andromonoecious; responds to gibberellins",,MaizeGDB
zma,nld1|nld1-N2346,narrow leaf dwarf1|nld*-2346,,"dwarf plant|short, compact, broad leaves, andromonoecious; responds to gibberellins",,MaizeGDB
zma,smp*-N272A,small plantN272A|smp*-272A,,"dwarf plant|short, compact, broad leaves, andromonoecious; responds to gibberellins",,MaizeGDB
zma,smp*-N586B,small plantN586B|smp*-586B,,"dwarf plant|short, compact, broad leaves, andromonoecious; responds to gibberellins",,MaizeGDB
zma,smp*-N706A,small plantN706A|smp*-706A,,"dwarf plant|short, compact, broad leaves, andromonoecious; responds to gibberellins",,MaizeGDB
zma,vt2|vt2-ref::Mu1|GRMZM2G127308|Zm00001d008700|ncbi=103634861,L-tryptophan--pyruvate aminotransferase 1|ZmaTAR_TAA-a,GRMZM2G127308|Zm00001d008700,"dwarf plant|short, compact, broad leaves, andromonoecious; responds to gibberellins",,MaizeGDB
zma,yd2,yellow dwarf2,,"dwarf plant|short, compact, broad leaves, andromonoecious; responds to gibberellins",,MaizeGDB
zma,o15|o15-N1117,mo2|modifier of o2|o*-N1117|opaque endosperm15,,ear in tassel,,MaizeGDB
zma,cct1|cct1-CACTA|GRMZM2G381691|Zm00001d024909|ncbi=103641424,"CCT protein domain1|CO, CO-LIKE, TIMING OF CAB1  protein domain1|CONSTANS (CO), CO-LIKE and TIMING OF chlorophyll a/b binding protein1 (CAB1)|qRfg1|transcription factor GHD7|Zmcct|ZmCCT10|ZmOrphan30",GRMZM2G381691|Zm00001d024909,early flowering|seen as tassel emergence and first shedding a number of days before non-mutant sibs,,MaizeGDB
